Count,AirplaneID,Source,Destination,DepartureTime,ArrivalTime,RunningStatus,NumOfStops,Fare
9470,Boeing 727,VIAR,VAKJ,09:26,02:49,On Time,1,44203
9471,Boeing 787,VILH,VAAK,21:30,06:04,On Time,1,33024
9472,Boeing 737,VAJM,VEZO,15:14,00:22,On Time,0,10188
9473,Embraer ERJ155,VANP,VEIM,19:27,16:10,Cancelled,1,47976
9474,Embraer ERJ155,VOCP,VOTR,10:47,00:34,Cancelled,2,22172
9475,Boeing 707,VEMR,VEDG,11:17,16:01,On Time,0,36610
9476,Boeing 737,VIJO,VOTJ,18:31,05:05,Delayed,3,22882
9477,Boeing 727,VEBI,VEJS,04:20,19:03,Delayed,1,26703
9478,Airbus A320,VAPR,VAJM,09:36,20:21,On Time,1,46214
9479,Airbus A320,VEBG,VEMN,22:48,04:37,On Time,0,9754
9480,Boeing 707,VIBY,VAPR,23:08,01:05,On Time,0,42410
9481,Airbus A332,VIKG,VOHS,15:00,16:50,On Time,3,41319
9482,Embraer ERJ145,VOCP,VEGK,11:52,21:36,On Time,3,34163
9483,Airbus A320,VABV,VOPB,11:26,21:14,On Time,3,47249
9484,Boeing 787,VOHS,VEKU,16:43,19:39,On Time,0,34053
9485,Embraer ERJ155,VEBD,VABO,04:47,23:37,On Time,2,35071
9486,Boeing 707,VOCB,VIDP,13:21,10:57,On Time,0,46161
9487,Embraer ERJ145,VAKJ,VICX,13:14,08:07,On Time,0,36658
9488,Boeing 737,VORY,VECC,16:58,04:21,On Time,3,44496
9489,Boeing 747,VILK,VEJS,11:53,22:17,On Time,0,20355
9490,Boeing 787,VABB,VOCI,11:37,04:47,Cancelled,3,40600
9491,Boeing 727,VICG,VABM,18:10,21:01,On Time,1,18750
9492,Boeing 747,VARP,VEZO,16:41,03:47,On Time,0,29871
9493,Boeing 707,VIBN,VIKG,19:37,14:48,On Time,3,48630
9494,Airbus A332,VEMN,VEGK,22:14,19:57,On Time,3,43913
9495,Embraer ERJ165,VICG,VAGO,22:47,14:17,On Time,1,22615
9496,Embraer ERJ155,VEKW,VOPN,10:46,23:30,Cancelled,3,36091
9497,Boeing 787,VELP,VELP,18:38,06:14,On Time,3,18067
9498,Boeing 787,VICX,VELR,05:52,06:37,Delayed,1,47457
9499,Embraer ERJ155,VEBS,VOSM,08:53,21:03,Delayed,0,9047
9500,Embraer ERJ145,VOHY,VIDN,04:45,19:36,Delayed,1,21508
9501,Airbus A319,VEMN,VOTP,22:18,19:31,On Time,2,35033
9502,Airbus A319,VIJO,VOBL,03:33,05:44,On Time,1,28842
9503,Boeing 707,VABO,VABM,14:24,23:50,On Time,3,22172
9504,Embraer ERJ155,VOCB,VASD,12:25,15:14,Delayed,1,5507
9505,Boeing 727,VAKJ,VASD,17:05,00:19,On Time,0,21527
9506,Embraer ERJ145,VIBN,VEBD,18:03,10:17,On Time,0,17097
9507,Airbus A332,VORY,VASD,22:37,05:15,On Time,1,11881
9508,Embraer ERJ155,VAHB,VOKN,17:00,19:53,On Time,3,13909
9509,Embraer ERJ165,VIGR,VEBD,03:24,20:30,Delayed,1,48535
9510,Boeing 707,VAKE,VAHB,16:45,05:57,Delayed,0,14169
9511,Embraer ERJ155,VIGR,VIBK,12:46,16:25,Delayed,3,45428
9512,Airbus A320,VANP,VEBD,04:18,05:43,On Time,1,35074
9513,Boeing 737,VIBY,VIPK,08:36,03:20,On Time,0,45688
9514,Boeing 787,VOHY,VEZO,07:50,21:12,Delayed,0,7921
9515,Airbus A320,VEBD,VIDN,07:05,21:29,On Time,0,45687
9516,Airbus A319,VEGT,VOCB,09:01,19:43,On Time,1,25152
9517,Embraer ERJ155,VIKO,VERC,01:02,16:59,Delayed,3,19566
9518,Boeing 707,VAUD,VOMD,04:01,20:52,On Time,2,46496
9519,Embraer ERJ145,VOWA,VIBN,15:10,07:24,Cancelled,0,23137
9520,Boeing 737,VIKG,VEMN,10:51,03:22,Delayed,1,38092
9521,Embraer ERJ145,VOPN,VOMY,19:33,02:03,On Time,0,47509
9522,Airbus A321,VEZO,VOMY,01:22,07:41,On Time,3,12563
9523,Airbus A332,VIGR,VEBS,05:23,04:23,On Time,1,30662
9524,Embraer ERJ165,VA1P,VEKW,14:43,19:13,On Time,1,44060
9525,Boeing 747,VILK,VIAL,01:06,02:10,On Time,0,38894
9526,Airbus A321,VEJS,VASD,22:10,14:20,On Time,3,24665
9527,Boeing 707,VEGT,VEKW,00:07,12:02,Cancelled,0,12880
9528,Boeing 787,VEBI,VOSM,01:13,20:24,Cancelled,1,20168
9529,Airbus A332,VAHB,VOHS,06:55,04:34,Cancelled,1,12837
9530,Boeing 787,VOPC,VABM,21:15,10:01,Delayed,2,17299
9531,Boeing 787,VIGR,VOML,06:27,03:29,On Time,1,17895
9532,Airbus A321,VERC,VIBK,10:04,10:45,On Time,3,43223
9533,Boeing 727,VEPT,VOTV,13:17,09:38,Delayed,3,32145
9534,Airbus A332,VEBI,VOMD,16:34,15:02,On Time,3,37165
9535,Airbus A321,VOTV,VOMY,01:28,04:44,Delayed,1,37962
9536,Boeing 787,VIJO,VABO,09:02,06:34,On Time,1,12420
9537,Embraer ERJ155,VEGK,VOTR,20:55,01:38,On Time,3,45559
9538,Boeing 747,VIBY,VEPT,10:47,05:15,On Time,2,42627
9539,Airbus A332,VOWA,VEJT,00:22,01:32,On Time,3,11577
9540,Boeing 747,VABM,VICX,18:11,15:49,On Time,1,45936
9541,Airbus A332,VASL,VIBN,06:10,23:35,On Time,0,34259
9542,Boeing 727,VIGR,VAAH,11:59,18:01,On Time,2,34722
9543,Boeing 707,VIJO,VEMH,00:58,17:28,On Time,0,49684
9544,Airbus A319,VIAL,VEMH,15:48,00:10,On Time,3,23031
9545,Airbus A319,VEGT,VAHB,07:57,04:36,On Time,0,45472
9546,Airbus A321,VAPO,VABV,23:26,04:54,On Time,1,28244
9547,Boeing 787,VAKJ,VAHB,06:35,16:48,Cancelled,1,7965
9548,Boeing 727,VEBI,VABB,09:34,20:09,Cancelled,1,9964
9549,Boeing 747,VAPR,VASL,15:17,19:32,On Time,0,11448
9550,Airbus A319,VEBG,VIJP,15:18,06:23,On Time,3,39874
9551,Boeing 737,VEDG,VOCL,19:15,05:21,On Time,0,38047
9552,Boeing 737,VAAH,VA1P,17:45,08:19,On Time,1,9308
9553,Boeing 747,VEJS,VOMD,05:56,09:44,Delayed,2,49731
9554,Airbus A319,VIPT,VOHS,09:19,14:54,On Time,3,22586
9555,Embraer ERJ145,VABI,VILH,09:01,13:54,Cancelled,1,5164
9556,Boeing 727,VIKG,VISR,22:28,15:13,On Time,1,8158
9557,Airbus A320,VEKU,VIBY,04:28,10:58,Delayed,2,22287
9558,Airbus A320,VEBS,VEBI,16:23,08:50,Delayed,0,31287
9559,Embraer ERJ145,VOTV,VOMY,19:48,19:34,On Time,0,10730
9560,Embraer ERJ155,VIJP,VIDN,03:34,04:02,Cancelled,1,47786
9561,Airbus A320,VORY,VEKU,07:49,08:58,On Time,3,34839
9562,Boeing 787,VA1G,VEVZ,04:40,02:46,Cancelled,1,34390
9563,Embraer ERJ165,VOTJ,VABV,20:28,22:19,On Time,1,7009
9564,Embraer ERJ155,VAKJ,VABV,14:31,22:28,On Time,1,10979
9565,Airbus A320,VILH,VIPT,06:28,17:39,Delayed,2,8431
9566,Boeing 787,VOTR,VEVZ,00:20,16:25,Cancelled,2,25837
9567,Airbus A321,VOCP,VICG,03:16,14:57,On Time,0,38183
9568,Boeing 727,VAJM,VOBI,07:49,19:25,On Time,3,12735
9569,Airbus A321,VEKU,VARP,08:47,16:13,Cancelled,0,8052
9570,Embraer ERJ155,VORG,VELP,16:02,11:27,On Time,1,18572
9571,Boeing 787,VOMM,VEJT,06:32,15:51,Delayed,0,46172
9572,Embraer ERJ165,VISR,VEZO,07:20,03:21,On Time,0,13796
9573,Embraer ERJ155,VABM,VABJ,15:02,08:12,On Time,1,13144
9574,Boeing 737,VABO,VASL,09:48,03:11,On Time,0,11370
9575,Embraer ERJ165,VOTP,VEJT,03:15,16:51,Cancelled,3,6970
9576,Airbus A321,VEKU,VEDZ,11:59,04:35,Cancelled,3,46943
9577,Airbus A320,VEBD,VIBN,03:10,06:53,On Time,1,36321
9578,Boeing 707,VOKN,VILK,03:04,08:08,On Time,1,30907
9579,Boeing 787,VOMM,VEGK,01:59,07:35,On Time,0,12409
9580,Embraer ERJ145,VIDN,VILK,22:11,07:07,Cancelled,3,30208
9581,Embraer ERJ145,VIKO,VORY,22:54,04:48,On Time,0,33042
9582,Boeing 737,VEGK,VOPN,14:33,06:48,On Time,0,20051
9583,Boeing 747,VAKE,VARK,19:46,20:56,On Time,1,19816
9584,Embraer ERJ145,VAJM,VELP,10:08,09:18,Cancelled,0,46075
9585,Boeing 787,VILK,VILH,04:55,06:42,Delayed,3,16926
9586,Boeing 707,VOHS,VEMR,08:02,11:59,On Time,0,8349
9587,Embraer ERJ165,VIAL,VEMH,16:18,03:08,On Time,3,6616
9588,Embraer ERJ155,VAHB,VABB,10:01,08:39,Cancelled,1,33865
9589,Embraer ERJ155,VIBK,VEGK,05:56,02:48,Delayed,1,25745
9590,Airbus A319,VAHB,VAAU,03:33,00:41,On Time,2,5055
9591,Embraer ERJ145,VOHY,VERC,07:15,10:15,Cancelled,1,15923
9592,Embraer ERJ165,VEBG,VAPO,04:19,21:10,On Time,3,45453
9593,Boeing 737,VEGT,VOMD,17:29,14:01,On Time,0,43627
9594,Embraer ERJ155,VOCL,VEVZ,22:58,20:38,Delayed,0,37004
9595,Airbus A332,VICG,VAND,14:26,02:12,On Time,0,48282
9596,Boeing 737,VEMN,VABP,11:21,14:02,On Time,1,43037
9597,Embraer ERJ155,VARK,VEKU,21:40,23:10,On Time,0,19626
9598,Embraer ERJ145,VOMM,VOTJ,02:49,02:52,On Time,1,5857
9599,Boeing 747,VIAX,VISR,03:38,00:51,Cancelled,1,13601
9600,Boeing 727,VOML,VORY,07:17,16:26,On Time,2,47733
9601,Airbus A319,VAAH,VIPK,12:20,14:12,On Time,0,33220
9602,Airbus A320,VEKU,VICG,13:32,19:00,Delayed,1,39129
9603,Airbus A332,VEKU,VEKU,19:58,21:10,On Time,1,24645
9604,Embraer ERJ155,VEGT,VARP,12:51,09:02,On Time,1,24628
9605,Embraer ERJ155,VEMR,VIAR,12:55,18:34,On Time,2,25374
9606,Airbus A332,VA1P,VIPT,05:42,22:49,On Time,0,41830
9607,Boeing 787,VAOZ,VOKN,00:53,21:38,On Time,1,49820
9608,Embraer ERJ165,VOTP,VEGT,16:50,14:10,Cancelled,0,27196
9609,Boeing 747,VAID,VAHB,16:51,09:39,On Time,0,24966
9610,Boeing 787,VARP,VEVZ,13:21,07:21,Cancelled,1,15633
9611,Airbus A321,VELR,VIPT,13:57,23:56,Cancelled,0,17005
9612,Airbus A319,VEDG,VILK,00:18,22:32,On Time,1,27870
9613,Embraer ERJ155,VIAR,VIAX,19:37,17:32,Delayed,1,35424
9614,Airbus A320,VEMR,VO55,09:09,18:26,On Time,0,31013
9615,Airbus A332,VEPG,VOTR,07:46,07:15,Delayed,2,20849
9616,Airbus A320,VA1P,VOPB,15:01,07:31,On Time,0,41329
9617,Airbus A319,VIGR,VISR,10:25,01:27,Cancelled,2,37744
9618,Boeing 727,VEBI,VIBN,09:19,15:34,On Time,1,47451
9619,Boeing 747,VIGR,VIJO,00:38,05:34,On Time,0,39460
9620,Airbus A320,VAAH,VEPT,08:26,11:48,On Time,1,9122
9621,Boeing 737,VOPB,VIAR,22:57,14:15,Cancelled,0,24759
9622,Embraer ERJ155,VOPC,VIJP,18:06,14:22,Cancelled,1,24007
9623,Airbus A332,VIBK,VIDN,12:26,05:12,On Time,0,9396
9624,Airbus A321,VIJU,VABI,13:47,02:35,On Time,1,25965
9625,Boeing 747,VOKN,VABM,18:51,13:37,Delayed,0,31965
9626,Embraer ERJ145,VEVZ,VIBN,21:54,19:45,On Time,2,42544
9627,Airbus A319,VERC,VO80,14:36,03:55,On Time,0,14647
9628,Embraer ERJ145,VIBK,VEPT,12:19,14:28,On Time,2,10805
9629,Boeing 787,VA1G,VO55,19:18,09:08,On Time,0,43338
9630,Boeing 747,VAND,VOCP,06:39,10:23,On Time,0,44921
9631,Boeing 787,VAGO,VERC,06:19,23:46,Delayed,1,13997
9632,Boeing 727,VIJU,VO80,14:04,19:25,Delayed,0,41698
9633,Airbus A319,VO80,VA1P,08:26,08:59,On Time,3,12822
9634,Boeing 727,VOTJ,VIKG,18:49,10:24,On Time,1,15341
9635,Embraer ERJ145,VOKN,VOMY,07:01,00:45,On Time,3,32646
9636,Embraer ERJ155,VORG,VEGK,12:03,12:12,On Time,1,47675
9637,Airbus A319,VISR,VEIM,19:27,00:02,On Time,0,36199
9638,Airbus A319,VAUD,VORG,04:34,12:54,On Time,2,33052
9639,Boeing 747,VAAH,VEMN,07:25,02:19,On Time,1,12123
9640,Boeing 747,VAAH,VOWA,11:51,01:21,Delayed,0,12019
9641,Airbus A332,VOMM,VELP,21:36,12:10,On Time,3,33476
9642,Boeing 747,VOTP,VOSM,15:54,21:40,Cancelled,0,42884
9643,Boeing 747,VIJP,VAUD,17:37,18:39,Delayed,0,20224
9644,Airbus A332,VOMD,VABM,21:02,07:22,On Time,2,25699
9645,Airbus A320,VOSM,VIJO,06:15,22:51,Delayed,1,45905
9646,Boeing 787,VIKG,VAHB,01:02,08:36,On Time,0,33521
9647,Embraer ERJ145,VIBN,VA1P,13:50,19:13,Delayed,3,28351
9648,Airbus A320,VILH,VOCB,08:52,15:12,On Time,0,40300
9649,Boeing 727,VIBY,VAAU,20:38,11:49,On Time,0,47942
9650,Boeing 787,VOPC,VOMM,20:45,17:03,On Time,3,23391
9651,Boeing 787,VAID,VEKW,00:32,17:16,On Time,0,27465
9652,Airbus A332,VARP,VAAU,09:26,17:50,Delayed,0,12051
9653,Boeing 747,VERC,VOBL,20:00,13:12,Cancelled,1,36052
9654,Boeing 737,VABI,VEJS,10:26,17:06,On Time,1,27259
9655,Boeing 737,VEMN,VEZO,13:09,16:19,Cancelled,0,45823
9656,Boeing 727,VAKJ,VOPN,23:42,12:16,On Time,0,19795
9657,Boeing 747,VEGT,VOHY,07:54,06:50,Delayed,2,21750
9658,Embraer ERJ155,VOPC,VAHB,10:16,11:47,On Time,0,25609
9659,Airbus A332,VELR,VOCB,18:42,23:09,Cancelled,0,41647
9660,Boeing 747,VAOZ,VARK,04:30,07:15,Delayed,0,31940
9661,Boeing 747,VOHS,VOCB,09:14,14:27,On Time,0,38883
9662,Airbus A319,VAID,VEDZ,18:33,02:50,On Time,1,19513
9663,Boeing 737,VAHB,VEJP,01:04,20:10,On Time,1,33151
9664,Boeing 787,VEDZ,VEPG,19:49,13:25,On Time,1,10658
9665,Airbus A321,VARK,VEBS,03:13,02:58,On Time,3,39963
9666,Airbus A321,VAKJ,VOSM,12:36,17:48,On Time,3,13210
9667,Boeing 727,VAKE,VABM,23:38,19:17,On Time,3,22274
9668,Boeing 727,VOTJ,VAUD,04:45,13:26,On Time,0,18633
9669,Airbus A319,VOBL,VICG,22:23,22:02,Cancelled,2,29927
9670,Embraer ERJ145,VABP,VAGO,00:43,16:18,On Time,1,12241
9671,Boeing 727,VEBS,VIAX,20:35,18:15,Delayed,1,26929
9672,Airbus A320,VA1G,VOMY,22:23,21:58,Cancelled,3,48505
9673,Airbus A321,VAPO,VIDP,20:24,19:38,Delayed,3,10565
9674,Boeing 747,VAAU,VAPR,06:37,12:33,On Time,1,22846
9675,Embraer ERJ165,VAAH,VEPG,18:47,07:22,On Time,2,25538
9676,Boeing 727,VABM,VOMM,09:03,18:05,Cancelled,0,23081
9677,Boeing 787,VOML,VIKG,09:09,15:20,On Time,2,10714
9678,Embraer ERJ145,VEDG,VOPB,10:52,10:01,On Time,3,49408
9679,Boeing 727,VABP,VIBN,09:56,19:43,On Time,3,43836
9680,Embraer ERJ145,VOCP,VOTV,15:51,13:22,On Time,0,21035
9681,Airbus A332,VOWA,VOBI,00:32,17:25,On Time,0,34355
9682,Boeing 727,VIJU,VOML,05:16,00:52,Delayed,1,13199
9683,Boeing 787,VARP,VABV,07:19,18:07,On Time,1,46203
9684,Boeing 787,VAKE,VOWA,10:20,01:47,Cancelled,0,49724
9685,Boeing 727,VEDG,VIBN,00:41,00:14,Cancelled,1,8135
9686,Airbus A332,VIGR,VAKJ,07:00,01:09,On Time,0,33580
9687,Airbus A321,VEJP,VASL,11:42,20:05,Cancelled,1,16934
9688,Airbus A320,VIJO,VABO,08:58,11:53,On Time,1,37203
9689,Embraer ERJ155,VOPB,VORG,14:53,04:41,On Time,0,40550
9690,Airbus A320,VIBY,VEKU,19:08,06:34,Cancelled,1,45458
9691,Boeing 747,VOWA,VEJT,23:20,18:34,On Time,2,6705
9692,Boeing 707,VORY,VOPC,21:44,08:41,On Time,1,9330
9693,Airbus A321,VEGT,VOBL,23:49,23:27,Cancelled,1,10072
9694,Airbus A320,VA1G,VAHB,12:55,15:06,Delayed,0,27624
9695,Boeing 707,VAID,VOTJ,06:00,04:12,On Time,0,21009
9696,Boeing 727,VIAR,VIDP,08:19,11:21,Cancelled,1,18921
9697,Boeing 747,VABI,VABB,05:37,08:29,Cancelled,0,36878
9698,Airbus A321,VEJT,VAID,12:47,07:52,On Time,1,44212
9699,Boeing 707,VIGR,VICG,12:17,21:29,On Time,1,40227
9700,Airbus A321,VAUD,VECC,07:10,22:21,Cancelled,3,39329
9701,Boeing 747,VARK,VO55,04:35,19:23,On Time,0,12611
9702,Boeing 707,VOCL,VABO,07:50,13:57,On Time,3,15372
9703,Boeing 787,VIJP,VAGO,04:24,20:10,On Time,2,32726
9704,Embraer ERJ145,VEDG,VOMD,01:49,03:49,On Time,0,17681
9705,Airbus A332,VEGT,VOML,15:45,14:17,Delayed,1,5937
9706,Airbus A319,VIGR,VOCB,16:06,06:19,On Time,1,35494
9707,Airbus A319,VEBI,VIDN,02:15,06:21,On Time,3,32035
9708,Embraer ERJ145,VIPK,VAKJ,09:55,23:29,On Time,0,48651
9709,Embraer ERJ155,VAUD,VIPT,09:38,20:54,On Time,0,33964
9710,Boeing 707,VEBG,VOWA,20:21,20:00,On Time,0,21885
9711,Boeing 747,VEDG,VOHS,06:25,21:02,On Time,1,9856
9712,Airbus A321,VEMR,VOCP,13:50,06:27,Delayed,1,33009
9713,Boeing 747,VOWA,VARP,01:24,00:34,On Time,0,23568
9714,Boeing 727,VAGO,VIKO,04:48,14:01,Delayed,2,5927
9715,Embraer ERJ145,VEJS,VO55,19:39,03:06,On Time,3,16205
9716,Airbus A319,VOBI,VEBD,13:11,21:06,Cancelled,0,38009
9717,Boeing 737,VOCL,VOML,20:38,17:11,On Time,1,35259
9718,Embraer ERJ155,VA1G,VARP,01:00,16:55,Cancelled,0,17258
9719,Airbus A332,VIJP,VISR,05:12,22:58,Delayed,0,16098
9720,Airbus A320,VAHB,VOHS,23:43,14:54,Delayed,0,30287
9721,Boeing 707,VILK,VABJ,20:48,03:02,Cancelled,1,9506
9722,Embraer ERJ155,VAAK,VABP,13:20,20:54,On Time,1,16977
9723,Embraer ERJ155,VEMR,VO80,04:55,12:33,On Time,1,11178
9724,Boeing 737,VICX,VEMR,09:28,15:59,On Time,1,34077
9725,Boeing 787,VASL,VICX,00:38,14:47,On Time,3,39408
9726,Airbus A320,VELP,VOCB,01:19,17:33,Delayed,1,44450
9727,Airbus A319,VORY,VEGK,11:52,18:46,On Time,0,17517
9728,Boeing 727,VIKO,VOCP,19:20,01:47,On Time,0,31738
9729,Embraer ERJ155,VO80,VOHY,15:08,13:19,Delayed,0,42029
9730,Airbus A332,VOHY,VIJP,17:28,18:48,Delayed,1,16318
9731,Airbus A320,VABM,VANP,10:48,19:06,On Time,3,31025
9732,Boeing 727,VOPC,VOCB,16:54,06:13,On Time,0,5111
9733,Boeing 737,VIJP,VOMM,13:06,10:46,On Time,0,39620
9734,Airbus A321,VIDN,VOPC,01:53,12:51,On Time,0,36188
9735,Boeing 727,VEZO,VOMY,21:00,15:44,Delayed,2,28152
9736,Embraer ERJ155,VOBI,VA1P,00:19,11:28,On Time,0,6407
9737,Embraer ERJ165,VAAK,VEBD,09:45,15:47,Delayed,3,45773
9738,Airbus A332,VANP,VILK,11:48,15:21,Delayed,3,12963
9739,Boeing 727,VABV,VIAR,06:22,11:17,Cancelled,1,47876
9740,Airbus A319,VEMN,VABM,12:42,22:04,On Time,2,41350
9741,Boeing 737,VAHB,VAAH,12:40,18:04,On Time,2,34609
9742,Boeing 707,VERC,VIKG,17:46,11:34,On Time,0,25749
9743,Embraer ERJ155,VELR,VABP,16:15,01:48,On Time,0,41774
9744,Boeing 707,VIBY,VAAU,18:22,01:22,On Time,2,21906
9745,Boeing 787,VASL,VOPC,07:28,02:18,On Time,1,39956
9746,Embraer ERJ155,VOBL,VEBS,01:31,22:14,On Time,0,45853
9747,Airbus A321,VEKU,VEBI,15:01,13:57,On Time,0,33534
9748,Boeing 707,VAJM,VEJS,18:39,16:10,On Time,0,38537
9749,Boeing 747,VELR,VEKW,22:18,14:26,On Time,1,49911
9750,Airbus A321,VOHS,VAAH,02:46,19:38,On Time,3,29695
9751,Embraer ERJ165,VIKO,VASD,16:49,14:24,On Time,2,34990
9752,Boeing 737,VEKW,VEMR,22:13,14:31,Delayed,0,34728
9753,Airbus A321,VILK,VAOZ,20:09,20:37,Cancelled,1,6471
9754,Airbus A332,VOSM,VAUD,20:05,03:56,On Time,3,36380
9755,Boeing 737,VAPR,VABI,22:48,18:01,On Time,1,44553
9756,Airbus A332,VEJP,VIJP,08:57,10:43,On Time,0,24553
9757,Boeing 727,VELP,VEZO,07:30,06:44,Delayed,1,32746
9758,Embraer ERJ165,VA1G,VOBI,09:46,00:43,Delayed,0,21430
9759,Airbus A321,VEBS,VAOZ,20:00,00:01,On Time,3,32963
9760,Boeing 727,VO55,VASD,21:32,18:30,Delayed,0,14377
9761,Boeing 727,VEMR,VEGK,10:26,19:43,On Time,1,41472
9762,Embraer ERJ165,VASL,VELP,14:02,23:17,On Time,3,31732
9763,Airbus A320,VELR,VOTJ,00:31,01:37,Delayed,2,26575
9764,Airbus A319,VIDN,VAID,18:37,15:51,Delayed,1,31950
9765,Embraer ERJ155,VIDP,VOTJ,09:48,16:48,On Time,1,33929
9766,Embraer ERJ155,VOPB,VIBK,15:24,13:40,On Time,0,43091
9767,Boeing 747,VEMH,VOHS,04:31,17:34,On Time,0,32476
9768,Boeing 707,VEBI,VAUD,12:00,20:54,On Time,1,46330
9769,Embraer ERJ145,VARP,VAKE,20:46,16:35,Delayed,1,44521
9770,Embraer ERJ155,VIPT,VOHY,08:23,14:39,On Time,2,25741
9771,Embraer ERJ145,VOMM,VAOZ,21:15,17:06,On Time,1,45012
9772,Boeing 747,VASL,VOTR,19:11,04:23,Cancelled,1,19053
9773,Airbus A319,VOMM,VILH,09:06,18:34,On Time,1,11387
9774,Embraer ERJ165,VIDP,VEPT,01:13,21:57,Delayed,0,5386
9775,Boeing 727,VEKW,VIAX,22:38,20:19,On Time,2,25564
9776,Embraer ERJ155,VO55,VABM,23:04,03:39,Cancelled,1,32330
9777,Embraer ERJ165,VEGK,VAOZ,17:32,09:51,Delayed,0,13624
9778,Embraer ERJ155,VEIM,VEMH,01:09,00:40,On Time,0,7353
9779,Boeing 747,VEDG,VEKW,23:45,06:43,Delayed,1,31912
9780,Embraer ERJ165,VA1G,VEDZ,00:16,21:38,On Time,0,25553
9781,Embraer ERJ145,VIBK,VEBD,21:10,21:42,On Time,3,25312
9782,Airbus A332,VEIM,VOHY,17:30,17:02,On Time,0,5666
9783,Boeing 737,VILK,VAUD,17:15,14:52,On Time,1,44485
9784,Airbus A319,VEKU,VIDP,02:53,12:40,Delayed,3,29967
9785,Boeing 787,VEMR,VABI,22:11,00:34,On Time,2,17148
9786,Embraer ERJ155,VELP,VA1G,01:21,04:18,Cancelled,1,6313
9787,Boeing 707,VOTR,VASL,17:55,08:30,On Time,1,33900
9788,Boeing 727,VICX,VORG,18:40,06:19,Delayed,0,8962
9789,Boeing 707,VASL,VEVZ,13:39,23:45,On Time,0,26637
9790,Airbus A332,VORY,VOPC,03:51,21:31,Delayed,0,27660
9791,Embraer ERJ165,VILK,VEBS,00:56,21:14,On Time,0,26002
9792,Boeing 787,VOHY,VARP,01:24,16:48,Cancelled,0,18563
9793,Boeing 747,VIAX,VEZO,17:58,18:51,On Time,1,6524
9794,Embraer ERJ165,VIBK,VECC,09:17,11:01,Delayed,3,19648
9795,Boeing 747,VAPR,VOBI,23:47,21:10,On Time,3,41771
9796,Embraer ERJ165,VIPT,VIDP,01:53,09:22,Delayed,3,39546
9797,Boeing 727,VANP,VA1G,20:28,17:25,On Time,3,12187
9798,Boeing 787,VEBS,VEGT,02:51,11:55,On Time,3,30325
9799,Boeing 747,VEGT,VAHB,14:51,00:03,Cancelled,3,40295
9800,Boeing 737,VOML,VORG,19:59,18:18,On Time,0,33917
9801,Airbus A332,VAUD,VIDP,08:37,17:31,On Time,2,6693
9802,Airbus A332,VOPN,VOHS,12:46,15:50,On Time,0,16489
9803,Embraer ERJ155,VEKU,VOBL,02:43,01:13,Delayed,0,28777
9804,Embraer ERJ155,VOTV,VEMR,12:32,18:01,Delayed,0,48763
9805,Airbus A332,VOPB,VICG,03:27,02:07,On Time,2,14796
9806,Embraer ERJ165,VAAH,VELR,00:38,18:45,Delayed,2,40973
9807,Embraer ERJ165,VOSM,VANP,19:51,03:28,Cancelled,2,28557
9808,Embraer ERJ155,VEDG,VABJ,00:53,06:43,On Time,3,31099
9809,Embraer ERJ155,VAOZ,VIKG,03:49,11:07,On Time,0,10900
9810,Boeing 737,VOCL,VAAK,13:01,23:22,On Time,2,30613
9811,Embraer ERJ165,VEJT,VECC,02:57,01:22,Delayed,1,18167
9812,Boeing 747,VORY,VELP,01:32,13:20,On Time,0,35725
9813,Boeing 737,VAPO,VAJM,23:23,07:35,On Time,1,21511
9814,Boeing 747,VIDN,VIBK,07:49,06:00,On Time,0,45303
9815,Airbus A332,VEKU,VAND,22:16,13:19,Delayed,1,25539
9816,Boeing 727,VARP,VAUD,19:20,14:19,On Time,0,11205
9817,Embraer ERJ155,VEBG,VEJS,01:20,19:33,Cancelled,0,13863
9818,Boeing 737,VO80,VOML,04:15,23:41,Delayed,2,17776
9819,Boeing 787,VECC,VOHY,01:14,11:39,Cancelled,1,23670
9820,Airbus A321,VOTP,VO80,06:50,13:13,On Time,1,36705
9821,Boeing 737,VABP,VECC,01:54,22:11,Cancelled,0,38551
9822,Boeing 787,VOBL,VOSM,01:19,20:51,Delayed,0,40502
9823,Boeing 727,VISR,VEMH,12:22,17:38,On Time,0,18502
9824,Embraer ERJ145,VEIM,VA1G,05:18,08:46,On Time,0,14832
9825,Airbus A319,VIJP,VIKG,22:46,20:14,Delayed,0,5138
9826,Airbus A332,VA1G,VEZO,05:57,14:02,On Time,3,44615
9827,Boeing 727,VAJM,VOMD,23:00,20:47,On Time,0,27424
9828,Boeing 737,VOBI,VEVZ,21:07,10:38,On Time,0,48430
9829,Boeing 727,VISR,VAID,14:03,02:04,Delayed,0,48680
9830,Boeing 787,VICX,VIDP,16:15,03:15,Cancelled,0,25467
9831,Airbus A319,VARP,VEZO,07:33,11:30,On Time,1,38983
9832,Embraer ERJ155,VOPC,VISR,10:50,22:37,On Time,0,6908
9833,Embraer ERJ155,VORY,VEKU,19:33,04:41,Delayed,1,7996
9834,Boeing 737,VAKJ,VAAU,08:10,19:41,On Time,1,45117
9835,Airbus A320,VARK,VOWA,09:14,03:20,Cancelled,3,15389
9836,Airbus A321,VAOZ,VASL,11:22,15:33,On Time,0,27745
9837,Embraer ERJ155,VAKJ,VIBN,17:34,13:00,On Time,0,17828
